stop_id,stop_name,stop_lat,stop_lon,routes
110517,Av Magalhães Coutinho (Colinas Cruzeiro),38.792200,-9.191620,2210_0|2218_0
110519,Av Miguel Torga 19 (Colinas Cruzeiro),38.787900,-9.190270,2210_0|2218_0|2632_0|2632_1
110521,R Tomás Ant Gonzaga 1 B (B Codivel),38.797830,-9.172610,2219_0
110522,R Tomás Ant Gonzaga 1 B (B Codivel),38.797800,-9.172700,2219_0|2219_1
110523,R Tomás Ant Gonzaga (Dep Água),38.798720,-9.173830,2219_0
110524,R Tomás Ant Gonzaga (Dep Água),38.798650,-9.173800,2219_0|2219_1
110525,R Correia Garção 9 (Codivel),38.799230,-9.172540,2219_0
110526,R Correia Garção 9 (Codivel),38.799320,-9.172850,2219_0|2219_1
110527,Qta Barruncho (X) R 8 Junho,38.799130,-9.169000,2219_0|2219_1
110528,Qta Barruncho (X) R 8 Junho,38.799100,-9.169100,2219_0
110529,R Heróis Chaimite (Correios),38.797500,-9.169160,2219_0|2219_1
110530,R Heróis Chaimite (Correios),38.797460,-9.169260,2219_0
110531,R M Craveiro Lopes (Cemitério),38.796900,-9.166100,2219_0|2219_1|2220_0|2220_2|2220_3|2519_0|2521_0|2601_0|2601_1|2780_0|2821_1
110532,R M Craveiro Lopes (Cemitério),38.797130,-9.165980,2219_0|2519_0|2601_0|2601_1|2780_0
110533,R M Craveiro Lopes (Escola),38.799170,-9.165680,2219_0|2519_0|2601_0|2601_1|2780_0
110535,R M Craveiro Lopes (Mercado),38.801640,-9.164960,2219_0|2519_0|2601_0|2601_1|2780_0
110536,R M Craveiro Lopes (Mercado),38.801600,-9.165040,2219_0|2219_1|2220_0|2220_2|2220_3|2519_0|2521_0|2601_0|2601_1|2780_0|2821_1
110537,R José Fontana (Conservatório),38.803300,-9.162470,2219_0|2219_1|2220_0|2220_2|2220_3
110539,R José Fontana 10 (B Sete Castelos),38.804400,-9.162260,2219_0|2219_1|2220_0|2220_2|2220_3
110542,B Sete Castelos (Escola),38.804300,-9.164390,2219_0|2219_1|2220_0|2220_2|2220_3
110543,R M Craveiro Lopes (Escola),38.799600,-9.165630,2219_0|2219_1|2220_0|2220_2|2220_3|2519_0|2521_0|2601_0|2601_1|2780_0|2821_1
110545,Av Forças Armadas (Olival Basto),38.793100,-9.159390,2220_0|2220_3
110546,Av Forças Armadas (Olival Basto),38.793100,-9.159340,2220_2
110547,R Açores 8 (Olival Basto),38.791100,-9.163460,2220_0|2220_2|2220_3|2774_0|2774_1
110548,R Açores Fte 6,38.790967,-9.163423,2220_0|2220_2|2774_0|2774_1
110551,R Açores 26 (Olival Basto),38.792000,-9.165430,2220_0|2220_2|2220_3|2515_1|2774_0|2774_1
110553,R Gen Alves Roçadas 6 (Póvoa Sto Adrião),38.794200,-9.165970,2220_0|2220_2|2220_3|2510_0|2510_2|2510_4|2510_5|2518_0|2520_0|2525_0|2750_0|2750_1|2750_2|2750_3|2750_4|2750_5|2750_7|2751_0|2751_1|2752_0|2753_0|2754_0|2754_2|2755_0|2756_0|2758_0|2762_0|2762_1|2764_0|2764_1|2765_0|2765_1|2769_0|2769_1|2769_2|2772_0|2772_1|2772_3|2772_4|2772_5|2776_0|2776_1|2778_0|2778_1|2779_0|2785_0
110554,R Gen Alves Roçadas 6 (Póvoa Sto Adrião),38.794300,-9.165990,2785_0
110555,R Gen Alves Roçadas 1 (Póvoa Sto Adrião),38.795500,-9.163840,2220_0|2220_2|2220_3|2510_0|2510_2|2510_4|2510_5|2518_0|2520_0|2525_0|2750_0|2750_1|2750_2|2750_3|2750_4|2750_5|2750_7|2762_0|2762_1|2764_0|2764_1|2765_0|2765_1|2769_0|2769_1|2769_2|2772_0|2772_1|2772_3|2772_4|2772_5|2776_0|2776_1|2778_0|2778_1|2779_0|2785_0
110557,Av 25 Abril (Cpo Jogos),38.797900,-9.162410,2220_0|2220_2|2220_3
110559,Av 25 Abril (X) Pcta República,38.798300,-9.163070,2220_0|2220_2|2220_3
110561,R Dr Mário Sacramento (Centro Dia),38.799300,-9.163690,2220_0|2220_2|2220_3
110563,R Dr Mário Sacramento B1,38.799700,-9.163860,2220_0|2220_2|2220_3
110565,R Comadante Augusto Castilho,38.800800,-9.162480,2220_0|2220_2|2220_3
110567,R Padre José Anchieta 2,38.801500,-9.161460,2220_0|2220_2|2220_3
110569,R S Jose 7 (B Sete Castelos),38.804700,-9.162780,2220_0|2220_2|2220_3
110571,Póvoa Sto Adrião (Centro Saúde),38.805300,-9.163840,2220_0|2220_2|2220_3
110573,R Norberto Oliveira 10,38.796600,-9.166610,2220_0|2220_2|2220_3
110575,R Heróis Chaimite 7,38.794400,-9.169020,2220_0|2220_2|2220_3|2515_0|2768_0
110576,R Heróis Chaimite 7,38.794500,-9.168990,2515_0|2515_1|2768_0
110577,R Gen Alves Roçadas 38,38.792850,-9.169340,2220_0|2220_2|2221_0|2510_0|2510_2|2510_4|2510_5|2515_0|2515_1|2518_0|2520_0|2525_0|2702_0|2750_0|2750_1|2750_2|2750_3|2750_4|2750_5|2762_0|2764_1|2764_2|2768_0|2778_0|2778_1|2779_0|2812_1|2816_0
110578,R Gen Alves Roçadas 38,38.792860,-9.169630,2220_0|2220_2|2220_3|2510_0|2510_1|2510_4|2510_5|2510_6|2515_0|2518_0|2520_0|2520_1|2525_0|2702_0|2750_0|2750_1|2750_2|2750_3|2750_4|2750_5|2762_0|2764_1|2764_2|2768_0|2778_0|2778_1|2778_2|2779_0|2812_1|2816_0
110579,Odivelas (Metro) P2,38.792112,-9.171898,2220_0|2220_2|2510_0|2510_2|2510_4|2510_5|2515_0|2515_1|2518_0|2520_0|2525_0|2702_0|2768_0|2812_1|2816_0
110581,R Macau (Olival Basto),38.789900,-9.167610,2220_0|2220_2|2515_1|2774_0|2774_1
110583,R S Tomé E Principe 30 (Olival Basto),38.790200,-9.166060,2220_0|2220_2|2515_1|2774_0|2774_1
110587,Tv Mal Humberto Delgado 4,38.795400,-9.159470,2774_0|2774_1
110588,Tv Mal Humberto Delgado 4,38.795150,-9.159757,2774_0|2774_1
110591,R Angola (Olival Basto),38.789500,-9.168380,2221_0|2702_0|2750_0|2750_1|2750_2|2750_4|2750_5|2750_6|2751_0|2751_1|2752_0|2753_0|2754_0|2754_2|2755_0|2756_0|2756_1|2758_0|2762_0|2762_1|2764_0|2764_1|2764_2|2765_0|2768_0|2769_0|2769_1|2769_2|2769_3|2772_0|2772_1|2772_2|2772_3|2772_4|2774_0|2774_1|2776_0|2776_1|2779_0|2785_0|2785_1|2810_0|2812_0|2812_1|2812_2|2816_0
110593,R Fernando Lopes Graça (C Chapim),38.802800,-9.182110,2222_0
110597,Rua Estêvão Amarante (Ramada),38.800700,-9.189580,2222_0
110599,R Palmira Bastos (Ramada),38.802800,-9.189380,2222_0|2522_0
110601,R Alves Cunha (Ramada),38.802400,-9.188260,2222_0|2522_0
110603,Av Liberdade 27 (Jardim Radial),38.806700,-9.186340,2781_0|2781_1|2818_0
110604,Av Liberdade 27 (Jardim Radial),38.806700,-9.186370,2222_0|2781_0|2781_1|2818_0
110605,Senhor Roubado (Metro) P8,38.785242,-9.172355,2223_0
110606,Senhor Roubado (Metro) P9,38.785195,-9.172540,2819_0|2824_0
110607,R Figueirinha 744 (Casal Novo),38.804900,-9.218340,2223_0|2223_1|2630_0|2630_1|2833_0
110609,R Vasco Santana 850 (Casal Novo),38.803100,-9.216910,2223_0|2223_1
110611,R Duarte Pacheco 954 (Casal Novo),38.800120,-9.215250,2223_0|2223_1
110613,R Cesário Verde 221 (Casal Novo),38.801800,-9.212960,2223_0|2223_1
110615,R Cesário Verde 259 (Casal Novo),38.803550,-9.211690,2223_0|2223_1
110617,R Alm G Coutinho (X) Qta S José,38.804520,-9.157700,2510_0|2510_1|2510_4|2510_5|2510_6|2518_0|2519_0|2520_0|2520_1|2521_0|2525_0|2601_0|2601_1|2750_0|2750_1|2750_2|2750_4|2750_5|2750_6|2751_0|2751_1|2752_0|2753_0|2754_0|2754_2|2755_0|2756_0|2756_1|2758_0|2762_0|2762_1|2764_0|2764_1|2764_2|2765_0|2769_0|2769_1|2769_2|2769_3|2772_0|2772_1|2772_2|2772_3|2772_4|2776_0|2776_1|2778_0|2778_2|2779_0|2780_0|2785_0|2785_1
110619,R Alm G Coutinho (Jardim),38.799900,-9.159740,2510_0|2510_1|2510_4|2510_5|2510_6|2518_0|2520_0|2520_1|2525_0|2750_0|2750_1|2750_2|2750_4|2750_5|2750_6|2751_0|2751_1|2752_0|2753_0|2754_0|2754_2|2755_0|2756_0|2756_1|2758_0|2762_0|2762_1|2764_0|2764_1|2764_2|2765_0|2769_0|2769_1|2769_2|2769_3|2772_0|2772_1|2772_2|2772_3|2772_4|2776_0|2776_1|2778_0|2778_2|2779_0|2785_0|2785_1
110621,R Alm G Coutinho 16 (Parque),38.797900,-9.161510,2510_0|2510_1|2510_4|2510_5|2510_6|2518_0|2520_0|2520_1|2525_0|2750_0|2750_1|2750_2|2750_4|2750_5|2750_6|2751_0|2751_1|2752_0|2753_0|2754_0|2754_2|2755_0|2756_0|2756_1|2758_0|2762_0|2762_1|2764_0|2764_1|2764_2|2765_0|2769_0|2769_1|2769_2|2769_3|2772_0|2772_1|2772_2|2772_3|2772_4|2776_0|2776_1|2778_0|2778_2|2779_0|2785_0|2785_1
110622,R Alm G Coutinho 16 (Parque),38.797900,-9.161470,2510_0|2510_2|2510_4|2510_5|2518_0|2520_0|2525_0|2750_0|2750_1|2750_2|2750_3|2750_4|2750_5|2750_7|2751_0|2751_1|2752_0|2753_0|2754_0|2754_2|2755_0|2756_0|2758_0|2762_0|2762_1|2764_0|2764_1|2765_0|2765_1|2769_0|2769_1|2769_2|2772_0|2772_1|2772_3|2772_4|2772_5|2776_0|2776_1|2778_0|2778_1|2779_0|2785_0
110623,R Gen Alves Roçadas 2 (Póvoa Sto Adrião),38.795100,-9.164260,2510_0|2510_1|2510_4|2510_5|2510_6|2518_0|2520_0|2520_1|2525_0|2750_0|2750_1|2750_2|2750_4|2750_5|2750_6|2751_0|2751_1|2752_0|2753_0|2754_0|2754_2|2755_0|2756_0|2756_1|2758_0|2762_0|2762_1|2764_0|2764_1|2764_2|2765_0|2769_0|2769_1|2769_2|2769_3|2772_0|2772_1|2772_2|2772_3|2772_4|2776_0|2776_1|2778_0|2778_2|2779_0|2785_0|2785_1
110625,R Gen Alves Roçadas 13,38.794100,-9.167040,2510_0|2510_1|2510_4|2510_5|2510_6|2518_0|2520_0|2520_1|2525_0|2750_0|2750_1|2750_2|2750_4|2750_5|2750_6|2751_0|2751_1|2752_0|2753_0|2754_0|2754_2|2755_0|2756_0|2756_1|2758_0|2762_0|2762_1|2764_0|2764_1|2764_2|2765_0|2769_0|2769_1|2769_2|2769_3|2772_0|2772_1|2772_2|2772_3|2772_4|2776_0|2776_1|2778_0|2778_2|2779_0|2785_1
110628,R M Caldas Xavier (C Comercial),38.791600,-9.175320,2510_0|2510_4|2510_5|2510_6|2520_0|2520_1|2525_0
110629,Senhor Roubado (Metro) P11,38.785457,-9.172733,2510_0|2510_2|2510_4|2510_5|2510_6|2512_0|2520_0|2520_1|2525_0
110631,R Alm G Coutinho 24,38.799530,-9.160010,2510_0|2510_2|2510_4|2510_5|2518_0|2520_0|2525_0|2750_0|2750_1|2750_2|2750_3|2750_4|2750_5|2750_7|2751_0|2751_1|2752_0|2753_0|2754_0|2754_2|2755_0|2756_0|2758_0|2762_0|2762_1|2764_0|2764_1|2765_0|2765_1|2769_0|2769_1|2769_2|2772_0|2772_1|2772_3|2772_4|2772_5|2776_0|2776_1|2778_0|2778_1|2779_0|2785_0
110632,Senhor Roubado (Metro) P12,38.785591,-9.172788,2516_0|2518_0
110634,Rua Acácias (B CTT),38.818300,-9.214300,2511_0
110635,Rua das Arroteias (B CTT),38.817260,-9.213490,2511_0
110636,Rua das Arroteias (B CTT),38.817320,-9.213510,2511_0
110637,Rua da Guiné (B CTT),38.815700,-9.212280,2511_0
110638,Rua da Guiné (B CTT),38.815700,-9.212330,2511_0
110639,Lgo Pôr Sol (B S Jorge),38.813620,-9.203480,2511_0|2513_0|2513_1|2513_2|2522_0|2523_0|2605_0|2605_2
110640,Lgo Pôr Sol (B S Jorge),38.813480,-9.203390,2511_0|2513_0|2513_1|2522_0|2523_0|2605_0|2605_1|2605_2
110643,R Olivença 3 (Ponte Bica),38.810090,-9.204350,2511_0|2513_0|2513_1|2522_0|2523_0|2605_0|2605_1|2605_2
110644,R Olivença 3 (Ponte Bica),38.809980,-9.204460,2511_0|2513_0|2513_1|2513_2|2522_0|2523_0|2605_0|2605_2
110645,R Fernando Lopes Graça 48A (Ramada),38.804770,-9.181740,2511_0
110646,R Fernando Lopes Graça 48A (Ramada),38.804800,-9.181830,2511_0
110647,R Ferreira de Castro 155 (Ramada),38.806080,-9.179470,2511_0
110648,R Ferreira de Castro 155 (Ramada),38.806110,-9.179550,2511_0
110649,R João Villaret (Ramada),38.801400,-9.187030,2512_0|2522_0
110651,R Cesário Verde (Escola),38.814300,-9.202320,2511_0|2513_0|2513_1|2522_0|2523_0|2605_0|2605_1|2605_2
110652,R Cesário Verde (Escola),38.814370,-9.202420,2513_0|2513_1|2513_2|2522_0|2523_0|2605_0|2605_2
110655,Póvoa Sto Adrião (X) Casal Monte,38.805800,-9.168120,2515_0|2515_1|2516_0|2768_0
110656,Póvoa Sto Adrião (X) Casal Monte,38.805840,-9.168320,2515_0|2516_0|2768_0
110657,R 3 Julho (Casal Granja),38.804760,-9.167960,2515_0|2515_1|2516_0|2768_0
110658,R 3 Julho (Casal Granja),38.804610,-9.167840,2515_0|2516_0|2768_0
110659,R Casal Granja 26,38.803700,-9.166140,2515_0|2515_1|2516_0|2768_0
110660,R Casal Granja 26,38.803720,-9.166260,2515_0|2516_0|2768_0
110661,Odivelas (Metro) P1,38.792536,-9.171336,2518_0
110663,R Luís Camões 6 (Póvoa Sto Adrião),38.803320,-9.158170,2519_0|2521_0|2601_0|2601_1|2780_0
110664,R Luís Camões 6 (Póvoa Sto Adrião),38.803240,-9.158190,2519_0|2601_0|2601_1|2780_0
110665,Av Miguel Torga (Igreja),38.786600,-9.191640,2519_0|2601_0|2601_1|2780_0|2821_0|2821_1
110667,Av Miguel Torga 2,38.787600,-9.191400,2519_0|2601_0|2601_1|2780_0|2821_0|2821_1
110669,Av Miguel Torga 2,38.787825,-9.191395,2519_0|2601_0|2601_1|2780_0|2821_0
110671,Av Miguel Torga (Igreja),38.786900,-9.191760,2519_0|2601_0|2601_1|2780_0|2821_0
110673,Senhor Roubado (Metro) P4,38.785532,-9.171529,2522_0
110675,B Comendadeiras) (X) R Faust Freitas,38.790900,-9.203940,2601_0|2601_1|2632_1|2780_0|2811_0|2811_1|2820_0|2821_0|2821_1|2823_0
110677,Av Fonte Luminosa (Rotunda),38.790000,-9.209780,2601_0|2601_1|2611_0|2632_1|2780_0|2811_0|2811_1|2813_0|2814_0|2820_0|2821_0|2821_1|2823_0|2830_1|2831_0|2832_0|2833_0
110679,R Major João Luís Moura 156,38.788400,-9.209360,2601_0|2601_1|2611_0|2780_0|2811_0|2811_1|2813_0|2814_0|2820_0|2821_0|2821_1|2823_0|2830_1|2831_0|2832_0|2833_0|2833_1
110681,R Major João Luís Moura (P Combustível),38.785320,-9.207910,2601_0|2601_1|2611_0|2780_0|2811_0|2811_1|2813_0|2814_0|2820_0|2821_0|2823_0|2830_1|2831_0|2832_0|2833_0
110682,R Major João Luís Moura (P Combustível),38.785310,-9.208040,2601_0|2601_1|2611_0|2780_0|2811_0|2811_1|2813_0|2814_0|2820_0|2821_0|2821_1|2823_0|2830_1|2831_0|2832_0|2833_0|2833_1
110683,R Major João Luís Moura 12,38.783790,-9.207160,2601_0|2601_1|2611_0|2780_0|2811_0|2811_1|2813_0|2814_0|2820_0|2821_0|2821_1|2823_0|2830_1|2831_0|2832_0|2833_0|2833_1
110684,R Major João Luís Moura 12,38.784080,-9.207060,2601_0|2601_1|2611_0|2780_0|2811_0|2811_1|2813_0|2814_0|2820_0|2821_0|2823_0|2830_1|2831_0|2832_0|2833_0
110685,R Major João Luís Moura 224,38.780750,-9.208140,2601_0|2601_1|2611_0|2780_0|2811_0|2811_1|2813_0|2814_0|2820_0|2821_0|2821_1|2823_0|2830_1|2831_0|2832_0|2833_0|2833_1
110687,R Major João Luís Moura (Campo Futebol),38.778700,-9.206540,2601_0|2601_1|2611_0|2780_0|2811_0|2811_1|2813_0|2814_0|2820_0|2821_0|2821_1|2823_0|2830_1|2831_0|2832_0|2833_0|2833_1
110690,R Major João Luís Moura,38.776600,-9.205770,2601_0|2601_1|2611_0|2780_0|2811_0|2811_1|2813_0|2814_0|2820_0|2821_0|2821_1|2823_0|2830_1|2831_0|2832_0|2833_0|2833_1
110691,R P Álvares Cabral (Escola Agrícola),38.771080,-9.200530,2601_0|2601_1|2780_0|2781_0|2781_1|2811_0|2811_1|2813_0|2814_0|2817_0|2818_0|2819_0|2820_0|2821_0|2822_0|2823_0|2824_0|2830_1|2831_0|2832_0|2833_0
110692,R P Álvares Cabral (Escola Agrícola),38.770830,-9.200620,2601_0|2601_1|2780_0|2781_0|2781_1|2811_0|2811_1|2813_0|2814_0|2817_0|2818_0|2819_0|2820_0|2821_0|2821_1|2822_0|2823_0|2824_0|2830_1|2831_0|2832_0|2833_0|2833_1
110693,Pça Luís Camões (PSP),38.767170,-9.198780,2601_0|2601_1|2780_0|2781_0|2781_1|2811_0|2811_1|2813_0|2814_0|2817_0|2818_0|2819_0|2820_0|2821_0|2821_1|2822_0|2823_0|2824_0|2830_1|2831_0|2832_0|2833_0|2833_1
110695,R Sto André (Pontinha),38.765071,-9.199095,2601_0|2601_1|2780_0|2781_0|2781_1|2811_0|2811_1|2813_0|2814_0|2817_0|2818_0|2819_0|2820_0|2821_0|2821_1|2822_0|2823_0|2824_0|2830_1|2831_0|2832_0|2833_0|2833_1
110697,R Regimento Engenharia 1,38.765290,-9.198270,2601_0|2601_1|2780_0|2811_0|2811_1|2813_0|2814_0|2820_0|2821_0|2823_0|2830_1|2831_0|2832_0|2833_0
110699,Pça Luís Camões (PSP),38.767550,-9.198450,2601_0|2601_1|2780_0|2781_0|2781_1|2811_0|2811_1|2813_0|2814_0|2817_0|2818_0|2819_0|2820_0|2821_0|2822_0|2823_0|2824_0|2830_1|2831_0|2832_0|2833_0
110701,R M João Luís Moura (X) R P Alv Cabral,38.776790,-9.205770,2601_0|2601_1|2611_0|2780_0|2811_0|2811_1|2813_0|2814_0|2820_0|2821_0|2823_0|2830_1|2831_0|2832_0|2833_0
110703,R Major João Luís Moura (Campo Futebol),38.778350,-9.206040,2601_0|2601_1|2611_0|2780_0|2811_0|2811_1|2813_0|2814_0|2820_0|2821_0|2823_0|2830_1|2831_0|2832_0|2833_0
110705,R Major João Luís Moura 224,38.780620,-9.208000,2601_0|2601_1|2611_0|2780_0|2811_0|2811_1|2813_0|2814_0|2820_0|2821_0|2823_0|2830_1|2831_0|2832_0|2833_0
110707,R Major João Luís Moura 500,38.788120,-9.209250,2601_0|2601_1|2611_0|2780_0|2811_0|2811_1|2813_0|2814_0|2820_0|2821_0|2823_0|2830_1|2831_0|2832_0|2833_0
110709,R M Gomes Costa (Famões),38.790220,-9.209270,2601_0|2601_1|2632_1|2780_0|2811_0|2811_1|2820_0|2821_0|2823_0
110710,R M Gomes Costa (Famões),38.790270,-9.209350,2632_1|2811_0|2811_1|2823_0
110711,R Mal Gomes Costa 93 (B Comendadeiras),38.790790,-9.204330,2601_0|2601_1|2632_1|2780_0|2811_0|2811_1|2820_0|2821_0|2823_0
110713,Av D Dinis 1,38.790000,-9.176450,2610_0
110715,Av Dr Aug Pais Martins (C Comercial),38.780120,-9.192780,2610_0|2781_0|2781_1|2818_0
110716,Av Dr Aug Pais Martins (C Comercial),38.780300,-9.192670,2610_0|2781_0|2781_1|2818_0
110717,Av José Francisco Guerreiro (Escola),38.778430,-9.196370,2610_0|2781_0|2781_1|2818_0
110718,Av José Francisco Guerreiro (Escola),38.778600,-9.196320,2610_0|2781_0|2781_1|2818_0
110719,Av J Francisco Guerreiro (P Combutível),38.777580,-9.201910,2610_0|2781_0|2781_1|2817_0|2818_0|2819_0|2822_0|2824_0|2824_1
110720,Av J Francisco Guerreiro (P Combutível),38.777650,-9.202030,2610_0|2781_0|2781_1|2817_0|2818_0|2819_0|2822_0|2824_0
110721,Av José Francisco Guerreiro 1,38.776580,-9.205010,2610_0|2781_0|2781_1|2817_0|2818_0|2819_0|2822_0|2824_0
110723,Av José Francisco Guerreiro 151A,38.776210,-9.205200,2610_0|2781_0|2781_1|2817_0|2818_0|2819_0|2822_0|2824_0|2824_1
110725,R Aurélio Paz Reis (Perdernais),38.806600,-9.205910,2611_0|2811_0|2811_1|2823_0
110726,R Aurélio Paz Reis (Perdernais),38.806680,-9.205890,2611_0|2811_0|2811_1|2823_0
110727,R Aurélio Paz Reis (X) R Oliv Martins,38.806830,-9.208720,2611_0|2811_0|2811_1|2823_0
110728,R Aurélio Paz Reis (X) R Oliv Martins,38.806670,-9.208500,2611_0|2811_0|2811_1|2823_0
110729,R Aurélio Paz Reis 231 (B Girassol),38.808720,-9.210310,2611_0
110730,R Aurélio Paz Reis 231 (B Girassol),38.808700,-9.210380,2611_0|2811_0|2811_1|2823_0
110731,R Flor Do Minho 638,38.808530,-9.214400,2611_0|2630_0|2630_1
110732,R Flor Do Minho 638,38.808570,-9.214520,2611_0
110733,R José Ant Carvalho (Farmácia),38.791700,-9.210590,2611_0|2632_1|2813_0|2814_0
110734,R José Ant Carvalho (Farmácia),38.791700,-9.210630,2611_0|2632_1|2813_0|2814_0|2833_0
110735,R José Ant Carvalho 5 A (Famões),38.790600,-9.209680,2611_0|2632_1|2813_0|2814_0
110736,R José Ant Carvalho 5 A (Famões),38.790500,-9.209720,2611_0|2632_1|2813_0|2814_0|2833_0
110737,R S Miguel 176 (Casal Novo),38.806900,-9.224370,2630_0|2630_1
110739,R Brasil (X) R Casal Novo,38.807800,-9.221160,2630_0|2630_1
110741,R Figueirinha 660 (Casal Novo),38.804300,-9.216530,2630_0|2630_1|2833_0
110743,R Egas Moniz 342,38.810100,-9.213880,2630_0|2630_1|2811_0
110745,R Maria Do Céu (X) R Fernâo Lopes,38.811382,-9.210740,2630_0|2630_1|2811_0
110749,R José Carlos Ary dos Santos 28,38.811700,-9.212780,2630_0|2630_1|2811_0
110751,R José Carlos Ary dos Santos 43,38.810140,-9.213913,2630_0|2630_1|2811_0
110753,R Nova do Mirante 299 (Casal Novo),38.811200,-9.217350,2630_0|2630_1
110755,R Ferreira Castro 5,38.806500,-9.228210,2630_0
110757,R Aquilino Ribeiro (Parque),38.807800,-9.229270,2630_0
110759,R Vitor Hugo (X) R Salvação,38.808611,-9.230536,2630_0
110761,R Sto Estevão (Chafariz),38.794900,-9.222390,2632_1|2830_1|2831_0|2832_0|2833_1
110763,R Sto Estevão 404 (Casal Silveira),38.793800,-9.219720,2632_1|2830_1|2831_0|2832_0|2833_0
110764,R Sto Estevão 404 (Casal Silveira),38.793700,-9.219700,2632_1|2830_1|2831_0|2832_0|2833_1
110765,Casal Silveira (X) R 2 Abril,38.793060,-9.216940,2632_1|2830_1|2831_0|2832_0|2833_0
110766,Casal Silveira (X) R 2 Abril,38.792960,-9.216980,2632_1|2830_1|2831_0|2832_0|2833_1
110767,Av Ary Santos (X) R Eça Queiroz,38.793560,-9.213700,2632_1|2813_0|2814_0
110768,Av Ary Santos (X) R Eça Queiroz,38.793510,-9.213760,2632_1|2813_0|2814_0|2833_0
110769,Av Ary Santos (Dep Água),38.792980,-9.211620,2632_1|2813_0|2814_0|2833_0
110770,Av Ary Santos (Dep Água),38.793050,-9.211640,2632_1|2813_0|2814_0
110771,R Gen Humb Delgado 97 (Casal Silveira),38.796900,-9.222630,2632_0|2830_1|2831_0|2832_0|2833_0
110772,R Gen Humb Delgado 97 (Casal Silveira),38.796800,-9.222690,2632_0
110773,R Gen Humb Delgado 250 (Casal Silveira),38.796030,-9.219830,2632_0
110774,R Gen Humb Delgado 250 (Casal Silveira),38.795980,-9.219910,2632_0
110775,R S Cristovão 828 (Casal Silveira),38.795900,-9.217770,2632_0
110777,R S Nicolau 39 (Casal Trigache),38.800600,-9.209360,2213_0|2213_1|2213_2|2632_0
110778,R S Nicolau 39 (Casal Trigache),38.800600,-9.209390,2632_0
110779,R Laura Aires 28 (Casal Trigache),38.800500,-9.208240,2632_0
110780,R Laura Aires 28 (Casal Trigache),38.800500,-9.208280,2213_0|2213_1|2213_2|2632_0
110781,R S Cristovão (Escola),38.795700,-9.218810,2632_0
110785,En 8 (Olival Basto),38.790000,-9.168600,2702_0|2750_0|2750_1|2750_2|2750_3|2750_4|2750_5|2750_7|2751_0|2751_1|2752_0|2753_0|2754_0|2754_2|2755_0|2756_0|2758_0|2762_0|2762_1|2764_0|2764_1|2765_0|2765_1|2768_0|2769_0|2769_1|2769_2|2772_0|2772_1|2772_3|2772_4|2772_5|2774_0|2774_1|2776_0|2776_1|2778_0|2778_1|2779_0|2785_0|2812_1|2816_0
110787,R Vale Sto António (Escola),38.783800,-9.216440,2701_0
110788,R Vale Sto António (Escola),38.783800,-9.216490,2701_0
110789,R Viriato (Igreja) (Vale Grande),38.785600,-9.217490,2204_0|2701_0
110790,R Viriato (Igreja) (Vale Grande),38.785600,-9.217530,2701_0
110791,R Rainha D Leonor 230 (Vale Grande),38.788000,-9.220840,2701_0
110793,R Rainha Sta Isabel 264 (Vale Grande),38.789200,-9.222320,2701_0
110795,R Cidade de Loures (Escola),38.789936,-9.221709,2701_0
110797,R Rainha Sta Isabel 268 (Vale Grande),38.789700,-9.221150,2701_0
110799,Em 200 (X) R Rainha D Leonor,38.787900,-9.220530,2701_0
110801,Sr Roubado,38.785683,-9.169460,2702_0|2750_0|2750_1|2750_2|2750_4|2750_5|2750_6|2751_0|2751_1|2752_0|2753_0|2754_0|2754_2|2755_0|2756_0|2756_1|2758_0|2762_0|2762_1|2764_0|2764_1|2764_2|2765_0|2768_0|2769_0|2769_1|2769_2|2769_3|2772_0|2772_1|2772_2|2772_3|2772_4|2774_0|2774_1|2776_0|2776_1|2778_0|2778_2|2779_0|2785_0|2785_1|2810_0|2812_0|2812_1|2816_0
110803,Alameda D Afonso Henriques,38.796200,-9.163190,2751_0|2751_1|2752_0|2753_0|2754_0|2754_2|2755_0|2756_0|2758_0
110805,OLIVAL DE BASTO (R MACAU),38.790400,-9.167250,2774_0|2774_1
110809,R São Tomé e Príncipe (X) R dos Açores,38.791570,-9.164995,2220_0|2220_2|2774_0|2774_1
110811,R Nova 13 (Casal Apréstimos),38.808300,-9.188884,2781_0|2781_1|2818_0
110812,R Nova 13 (Casal Apréstimos),38.808300,-9.188840,2781_0|2781_1|2818_0
110813,R Jorge Sena (C Comercial),38.796100,-9.177560,2781_0|2781_1|2818_0
110814,R Jorge Sena (C Comercial),38.795916,-9.177675,2781_0|2781_1|2818_0
110815,R Lusitanos 24 (Serra Amoreira),38.811851,-9.195737,2781_1|2818_0
110818,R Raúl Brandão (X) R Idade Pedra,38.811300,-9.197250,2781_1|2818_0
110819,R Idade Pedra 57,38.810600,-9.196030,2781_1|2818_0
110821,R Lusitanos 35 (Serra Amoreira),38.810700,-9.194390,2781_1|2818_0
110823,R António Silva 173 (B Girassol),38.808500,-9.209740,2811_0|2811_1|2823_0
110825,Av João Ant Carvalho (X) R S Sebastião,38.796050,-9.216470,2813_0|2814_0
110826,Av João Ant Carvalho (X) R S Sebastião,38.795960,-9.216410,2813_0|2814_0|2833_0
110827,Av Ary Santos 36 B (Casal Silveira),38.795060,-9.214340,2813_0|2814_0
